PE,rank,method,data,start,end
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 26))]}",1566489797.707777,1566489798.02904
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 26)}",1566489798.068373,1566489798.068483
PE_detrend17,5,process,"{}",1566489798.0290859,1566489798.0681942
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 26))]}",1566489797.74274,1566489798.0736482
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 26)}",1566489798.077947,1566489798.078048
PE_filter_lowpass26,14,process,"{}",1566489798.0737128,1566489798.077757
PE_filter_lowpass26,14,read,"{'input': []}",1566489798.078078,1566489798.078134
PE_filter_lowpass26,14,terminate,"{}",1566489798.078172,1566489798.0781848
PE_filter_lowpass26,14,postprocess,"{}",1566489798.078152,1566489798.078167
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 26))]}",1566489797.714545,1566489798.077326
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 26)}",1566489798.081045,1566489798.08115
PE_taper18,6,process,"{}",1566489798.0773811,1566489798.0808508
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 26))]}",1566489797.751578,1566489798.088057
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 26))]}",1566489797.87954,1566489798.090175
PE_detrend17,5,read,"{'input': []}",1566489798.0685241,1566489798.092015
PE_detrend17,5,terminate,"{}",1566489798.092185,1566489798.09225
PE_detrend17,5,postprocess,"{}",1566489798.092144,1566489798.092169
PE_taper18,6,read,"{'input': []}",1566489798.081185,1566489798.0925472
PE_taper18,6,terminate,"{}",1566489798.0926101,1566489798.0926342
PE_taper18,6,postprocess,"{}",1566489798.09259,1566489798.092604
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 26)}",1566489798.093087,1566489798.0931761
PE_filter_highpass27,15,process,"{}",1566489798.08811,1566489798.092902
PE_filter_highpass27,15,read,"{'input': []}",1566489798.093224,1566489798.093277
PE_filter_highpass27,15,terminate,"{}",1566489798.093312,1566489798.0933251
PE_filter_highpass27,15,postprocess,"{}",1566489798.093293,1566489798.093308
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 26))]}",1566489797.761357,1566489798.101127
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 26)}",1566489798.10767,1566489798.1077602
PE_filter_bandpass28,16,process,"{}",1566489798.101227,1566489798.1074822
PE_filter_bandpass28,16,read,"{'input': []}",1566489798.107789,1566489798.1078458
PE_filter_bandpass28,16,terminate,"{}",1566489798.1078799,1566489798.1078908
PE_filter_bandpass28,16,postprocess,"{}",1566489798.107861,1566489798.107877
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 26))]}",1566489797.769587,1566489798.117203
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 26)}",1566489798.1186,1566489798.118691
RotationPE31,2,process,"{}",1566489798.117259,1566489798.118426
RotationPE31,2,read,"{'input': []}",1566489798.118725,1566489798.118776
RotationPE31,2,terminate,"{}",1566489798.118814,1566489798.118827
RotationPE31,2,postprocess,"{}",1566489798.1187918,1566489798.1188102
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 26))]}",1566489797.7796009,1566489798.1262348
StoreStream33,4,process,"{}",1566489797.775371,1566489797.779593
StoreStream33,4,read,"{'input': []}",1566489798.1288261,1566489798.128908
StoreStream33,4,process,"{}",1566489798.126451,1566489798.128809
StoreStream33,4,terminate,"{}",1566489798.129196,1566489798.129201
StoreStream33,4,postprocess,"{}",1566489798.129175,1566489798.12919
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 26)}",1566489798.133173,1566489798.133282
PE_remove_response19,7,process,"{}",1566489798.0902379,1566489798.1329558
PE_remove_response19,7,read,"{'input': []}",1566489798.1333199,1566489798.133384
PE_remove_response19,7,terminate,"{}",1566489798.133423,1566489798.133436
PE_remove_response19,7,postprocess,"{}",1566489798.1334012,1566489798.133419
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 26))]}",1566489797.891476,1566489798.141093
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 26)}",1566489798.145662,1566489798.145764
PE_filter_lowpass20,8,process,"{}",1566489798.141154,1566489798.1454709
PE_filter_lowpass20,8,read,"{'input': []}",1566489798.145799,1566489798.148653
PE_filter_lowpass20,8,terminate,"{}",1566489798.14872,1566489798.148741
PE_filter_lowpass20,8,postprocess,"{}",1566489798.148694,1566489798.148714
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 26))]}",1566489797.9019341,1566489798.153755
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 26)}",1566489798.158418,1566489798.158514
PE_filter_highpass21,9,process,"{}",1566489798.15381,1566489798.158242
PE_filter_highpass21,9,read,"{'input': []}",1566489798.1585479,1566489798.158608
PE_filter_highpass21,9,terminate,"{}",1566489798.158648,1566489798.1586602
PE_filter_highpass21,9,postprocess,"{}",1566489798.1586251,1566489798.158644
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 26))]}",1566489797.913314,1566489798.169434
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 26)}",1566489798.1751611,1566489798.175262
PE_filter_bandpass22,10,process,"{}",1566489798.169492,1566489798.174946
PE_filter_bandpass22,10,read,"{'input': []}",1566489798.1752992,1566489798.175362
PE_filter_bandpass22,10,terminate,"{}",1566489798.1754,1566489798.175413
PE_filter_bandpass22,10,postprocess,"{}",1566489798.175379,1566489798.175395
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 26))]}",1566489797.920898,1566489798.1825159
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 26)}",1566489798.1838248,1566489798.183915
RotationPE30,1,process,"{}",1566489798.1825762,1566489798.183659
RotationPE30,1,read,"{'input': []}",1566489798.1839418,1566489798.184174
RotationPE30,1,terminate,"{}",1566489798.184216,1566489798.1842299
RotationPE30,1,postprocess,"{}",1566489798.1841972,1566489798.184211
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 26))]}",1566489797.929852,1566489798.1917
StoreStream32,3,process,"{}",1566489797.9262562,1566489797.929845
StoreStream32,3,read,"{'input': []}",1566489798.194407,1566489798.194464
StoreStream32,3,process,"{}",1566489798.1919072,1566489798.194398
StoreStream32,3,terminate,"{}",1566489798.194713,1566489798.194718
StoreStream32,3,postprocess,"{}",1566489798.194689,1566489798.1947079
